lat,lng,url,src,datetaken

48.637130,21.233986,http://flickr.com/photos/robotbrainz/53349865795,https://farm66.static.flickr.com/65535/53349865795_70bf2dfc05_m.jpg,2023-07-01
48.989561,21.234405,http://flickr.com/photos/robotbrainz/53349416596,https://farm66.static.flickr.com/65535/53349416596_445bb11b15_m.jpg,2023-07-01
48.989605,21.234505,http://flickr.com/photos/robotbrainz/53349649213,https://farm66.static.flickr.com/65535/53349649213_8aed3f1dc8_m.jpg,2023-07-01
48.989497,21.234338,http://flickr.com/photos/robotbrainz/53349623238,https://farm66.static.flickr.com/65535/53349623238_f0376b2e5e_m.jpg,2023-07-01
48.989497,21.234338,http://flickr.com/photos/robotbrainz/53349839305,https://farm66.static.flickr.com/65535/53349839305_767b068ba6_m.jpg,2023-07-01
48.989497,21.234338,http://flickr.com/photos/robotbrainz/53349839395,https://farm66.static.flickr.com/65535/53349839395_aac1cb5eee_m.jpg,2023-07-01
48.989497,21.234338,http://flickr.com/photos/robotbrainz/53349710919,https://farm66.static.flickr.com/65535/53349710919_36b3f7673e_m.jpg,2023-07-01
48.989505,21.235286,http://flickr.com/photos/robotbrainz/53348546502,https://farm66.static.flickr.com/65535/53348546502_86f9fae900_m.jpg,2023-06-30
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53349858825,https://farm0.static.flickr.com/0/53349858825_6d4d878345_m.jpg,2023-06-30
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53348522847,https://farm66.static.flickr.com/65535/53348522847_d941f63f9f_m.jpg,2023-06-30
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53349654238,https://farm0.static.flickr.com/0/53349654238_4bf8a2d397_m.jpg,2023-06-30
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53349394356,https://farm66.static.flickr.com/65535/53349394356_693113b6f0_m.jpg,2023-06-30
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53349416636,https://farm0.static.flickr.com/0/53349416636_a4e5aa413f_m.jpg,2023-06-30
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53349715534,https://farm66.static.flickr.com/65535/53349715534_0afe9f00a8_m.jpg,2023-06-30
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53349395491,https://farm66.static.flickr.com/65535/53349395491_33976c7bd1_m.jpg,2023-06-30
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53348525207,https://farm66.static.flickr.com/65535/53348525207_361020503d_m.jpg,2023-06-30
48.990086,21.234361,http://flickr.com/photos/robotbrainz/53349417151,https://farm66.static.flickr.com/65535/53349417151_d86606ef9f_m.jpg,2023-06-30
48.989497,21.234338,http://flickr.com/photos/robotbrainz/53349649688,https://farm66.static.flickr.com/65535/53349649688_124f104cae_m.jpg,2023-06-30
48.991863,21.236602,http://flickr.com/photos/robotbrainz/53349866640,https://farm66.static.flickr.com/65535/53349866640_ab5f3342de_m.jpg,2023-06-30
49.004100,21.221580,http://flickr.com/photos/robotbrainz/53348546672,https://farm66.static.flickr.com/65535/53348546672_8f27868f60_m.jpg,2023-06-30
48.994480,21.242922,http://flickr.com/photos/robotbrainz/53349417491,https://farm66.static.flickr.com/65535/53349417491_0ba4bf1c55_m.jpg,2023-06-29
48.994811,21.243486,http://flickr.com/photos/robotbrainz/53349845370,https://farm66.static.flickr.com/65535/53349845370_b94a080272_m.jpg,2023-06-29
48.994811,21.243486,http://flickr.com/photos/robotbrainz/53349397096,https://farm66.static.flickr.com/65535/53349397096_7f86426378_m.jpg,2023-06-29
48.990161,21.234394,http://flickr.com/photos/robotbrainz/53348546902,https://farm66.static.flickr.com/65535/53348546902_db3c0911f4_m.jpg,2023-06-29
48.989497,21.234338,http://flickr.com/photos/robotbrainz/53349630023,https://farm66.static.flickr.com/65535/53349630023_c53d931ba8_m.jpg,2023-06-28
48.991869,21.236281,http://flickr.com/photos/robotbrainz/53349847620,https://farm66.static.flickr.com/65535/53349847620_2f31bf86e5_m.jpg,2023-06-28
48.992927,21.238594,http://flickr.com/photos/robotbrainz/53349417541,https://farm66.static.flickr.com/65535/53349417541_434ee96870_m.jpg,2023-06-28
48.994258,21.239211,http://flickr.com/photos/robotbrainz/53349720909,https://farm66.static.flickr.com/65535/53349720909_e12e2cb2c5_m.jpg,2023-06-28
48.996894,21.238255,http://flickr.com/photos/robotbrainz/53349867010,https://farm66.static.flickr.com/65535/53349867010_b00403b9c8_m.jpg,2023-06-28
48.996663,21.241132,http://flickr.com/photos/robotbrainz/53349849530,https://farm66.static.flickr.com/65535/53349849530_a6416973e3_m.jpg,2023-06-28
48.996663,21.241132,http://flickr.com/photos/robotbrainz/53349722369,https://farm66.static.flickr.com/65535/53349722369_140c71847c_m.jpg,2023-06-28
48.996663,21.241132,http://flickr.com/photos/robotbrainz/53348531027,https://farm66.static.flickr.com/65535/53348531027_a0546c9c3d_m.jpg,2023-06-28
48.995227,21.242219,http://flickr.com/photos/robotbrainz/53349738409,https://farm66.static.flickr.com/65535/53349738409_a8da49c48a_m.jpg,2023-06-28
48.994727,21.243277,http://flickr.com/photos/robotbrainz/53349417761,https://farm66.static.flickr.com/65535/53349417761_a8fb442ba8_m.jpg,2023-06-28
48.994808,21.243483,http://flickr.com/photos/robotbrainz/53349417831,https://farm66.static.flickr.com/65535/53349417831_e03359ceef_m.jpg,2023-06-28
48.994811,21.243486,http://flickr.com/photos/robotbrainz/53349403161,https://farm66.static.flickr.com/65535/53349403161_46b03807e3_m.jpg,2023-06-28
48.994811,21.243486,http://flickr.com/photos/robotbrainz/53349852365,https://farm66.static.flickr.com/65535/53349852365_b04e95e513_m.jpg,2023-06-28
48.994811,21.243486,http://flickr.com/photos/robotbrainz/53349404481,https://farm66.static.flickr.com/65535/53349404481_9fd577eb14_m.jpg,2023-06-28
48.994811,21.243486,http://flickr.com/photos/robotbrainz/53349650543,https://farm66.static.flickr.com/65535/53349650543_5200801945_m.jpg,2023-06-28
48.994811,21.243486,http://flickr.com/photos/robotbrainz/53349404381,https://farm66.static.flickr.com/65535/53349404381_d26b59f078_m.jpg,2023-06-28
48.994811,21.243486,http://flickr.com/photos/robotbrainz/53349854510,https://farm66.static.flickr.com/65535/53349854510_4c03f13a7e_m.jpg,2023-06-28
48.992944,21.238844,http://flickr.com/photos/robotbrainz/53349738729,https://farm66.static.flickr.com/65535/53349738729_35bdf3eabc_m.jpg,2023-06-28
48.992177,21.230605,http://flickr.com/photos/robotbrainz/53349867355,https://farm66.static.flickr.com/65535/53349867355_54464d6f4b_m.jpg,2023-06-28
48.992111,21.230572,http://flickr.com/photos/robotbrainz/53349867470,https://farm66.static.flickr.com/65535/53349867470_3f24466963_m.jpg,2023-06-28
48.994402,21.231394,http://flickr.com/photos/robotbrainz/53348547457,https://farm66.static.flickr.com/65535/53348547457_29ee312b07_m.jpg,2023-06-28
48.992230,21.231797,http://flickr.com/photos/robotbrainz/53349867645,https://farm66.static.flickr.com/65535/53349867645_7bf897e37d_m.jpg,2023-06-28
48.992783,21.241219,http://flickr.com/photos/robotbrainz/53349867605,https://farm66.static.flickr.com/65535/53349867605_1151fddb3f_m.jpg,2023-06-28
48.992605,21.241094,http://flickr.com/photos/robotbrainz/53348547657,https://farm66.static.flickr.com/65535/53348547657_a36e38089c_m.jpg,2023-06-28
48.997014,21.238480,http://flickr.com/photos/robotbrainz/53098303642,https://farm66.static.flickr.com/65535/53098303642_7f215ac8d1_m.jpg,2023-06-27
