lat,lng,url,src,datetaken
38.904158,-77.077374,http://flickr.com/photos/mvjantzen/53883712068,https://farm66.static.flickr.com/65535/53883712068_606f1ae087_m.jpg,2024-07-25
38.943914,-77.115923,http://flickr.com/photos/mvjantzen/53882547012,https://farm66.static.flickr.com/65535/53882547012_f49e1d0412_m.jpg,2024-07-25
38.984799,-77.095549,http://flickr.com/photos/mvjantzen/53882533592,https://farm66.static.flickr.com/65535/53882533592_d6ec6c1326_m.jpg,2024-07-25
38.988527,-77.096407,http://flickr.com/photos/mvjantzen/53883564913,https://farm66.static.flickr.com/65535/53883564913_027e1d211f_m.jpg,2024-07-25
38.989152,-77.096450,http://flickr.com/photos/mvjantzen/53883557553,https://farm66.static.flickr.com/65535/53883557553_a799c44b4c_m.jpg,2024-07-25
38.990636,-77.096772,http://flickr.com/photos/mvjantzen/53883542333,https://farm66.static.flickr.com/65535/53883542333_0777708b61_m.jpg,2024-07-25
39.008454,-77.073769,http://flickr.com/photos/mvjantzen/53883715605,https://farm66.static.flickr.com/65535/53883715605_f96058e9ff_m.jpg,2024-07-25
39.025301,-77.071495,http://flickr.com/photos/mvjantzen/53883516293,https://farm66.static.flickr.com/65535/53883516293_a2d9d23242_m.jpg,2024-07-25
39.027918,-77.074563,http://flickr.com/photos/mvjantzen/53883433608,https://farm66.static.flickr.com/65535/53883433608_729367cecc_m.jpg,2024-07-25
39.027843,-77.074348,http://flickr.com/photos/mvjantzen/53883395093,https://farm66.static.flickr.com/65535/53883395093_959d138aa5_m.jpg,2024-07-25
39.027668,-77.074037,http://flickr.com/photos/mvjantzen/53882242017,https://farm66.static.flickr.com/65535/53882242017_8e0b7b3eb5_m.jpg,2024-07-25
39.027543,-77.073758,http://flickr.com/photos/mvjantzen/53882237002,https://farm66.static.flickr.com/65535/53882237002_c541588f20_m.jpg,2024-07-25
39.026910,-77.072546,http://flickr.com/photos/mvjantzen/53882212107,https://farm66.static.flickr.com/65535/53882212107_a0fc291145_m.jpg,2024-07-25
39.026860,-77.071934,http://flickr.com/photos/mvjantzen/53883094701,https://farm66.static.flickr.com/65535/53883094701_a1ec15ace5_m.jpg,2024-07-25
39.026877,-77.071795,http://flickr.com/photos/mvjantzen/53883047478,https://farm66.static.flickr.com/65535/53883047478_2125e51f8a_m.jpg,2024-07-25
39.027635,-77.072417,http://flickr.com/photos/mvjantzen/53881832507,https://farm66.static.flickr.com/65535/53881832507_0cf6c73fb2_m.jpg,2024-07-25
39.029935,-77.076183,http://flickr.com/photos/mvjantzen/53882939164,https://farm66.static.flickr.com/65535/53882939164_56cd5b8614_m.jpg,2024-07-25
39.032777,-77.084927,http://flickr.com/photos/mvjantzen/53882995385,https://farm66.static.flickr.com/65535/53882995385_8216dc97bd_m.jpg,2024-07-25
39.038436,-77.093188,http://flickr.com/photos/mvjantzen/53882788790,https://farm66.static.flickr.com/65535/53882788790_b1c5d37842_m.jpg,2024-07-25
39.039019,-77.093628,http://flickr.com/photos/mvjantzen/53882508933,https://farm66.static.flickr.com/65535/53882508933_79c95af175_m.jpg,2024-07-25
39.039052,-77.093575,http://flickr.com/photos/mvjantzen/53882246851,https://farm66.static.flickr.com/65535/53882246851_e7def144f7_m.jpg,2024-07-25
39.039027,-77.093521,http://flickr.com/photos/mvjantzen/53882192701,https://farm66.static.flickr.com/65535/53882192701_dd70c038c5_m.jpg,2024-07-25
39.039069,-77.093628,http://flickr.com/photos/mvjantzen/53881625406,https://farm66.static.flickr.com/65535/53881625406_811567d404_m.jpg,2024-07-25
39.039027,-77.093521,http://flickr.com/photos/mvjantzen/53881851693,https://farm66.static.flickr.com/65535/53881851693_f29008348f_m.jpg,2024-07-25
38.913926,-76.997476,http://flickr.com/photos/mvjantzen/53882028715,https://farm66.static.flickr.com/65535/53882028715_dd827d9bce_m.jpg,2024-07-25
38.913125,-76.997745,http://flickr.com/photos/mvjantzen/53881492546,https://farm66.static.flickr.com/65535/53881492546_85b40e9d58_m.jpg,2024-07-25
38.912131,-76.998689,http://flickr.com/photos/mvjantzen/53881811839,https://farm66.static.flickr.com/65535/53881811839_9e75f9ae54_m.jpg,2024-07-25
